 993752 604281  169.23188   59   13  184.70000  166.67500  9.76%  32.0 1655s
 997043 605958  172.46903   59   23  184.70000  166.68446  9.75%  32.0 1660s
 1000243 607675  171.18756   54   14  184.70000  166.69490  9.75%  32.0 1665s
 1003740 609430  181.13547   87   10  184.70000  166.70536  9.74%  32.0 1670s
 1007083 611206  179.54924   77   11  184.70000  166.71477  9.74%  32.0 1675s
 1010335 612933  184.40417   73   13  184.70000  166.72330  9.73%  32.0 1680s
 1013719 614676  174.46501   61   20  184.70000  166.73264  9.73%  32.0 1685s
 1016935 616363  174.86066   49   18  184.70000  166.74214  9.72%  32.0 1690s
 1020274 618070  177.97500   66    9  184.70000  166.75019  9.72%  32.0 1695s
 1023590 619740  175.89688   55   16  184.70000  166.75990  9.71%  32.0 1700s
 1027021 621576  184.29107   70   11  184.70000  166.76875  9.71%  32.0 1705s
 1030237 623211  175.41834   70   16  184.70000  166.77750  9.70%  31.9 1710s
 1033628 625059  175.51634   61   22  184.70000  166.78683  9.70%  31.9 1715s
 1036853 626725  183.23333   63   14  184.70000  166.79547  9.69%  31.9 1720s
 1040077 628456  172.32309   50   16  184.70000  166.80506  9.69%  31.9 1725s
 1043616 630345  171.78056   55   15  184.70000  166.81458  9.68%  31.9 1730s
 1046971 632228  183.82231   59   19  184.70000  166.82271  9.68%  31.9 1735s
 1050242 633962  172.70467   57   22  184.70000  166.82985  9.68%  31.9 1740s
 1053548 635655  176.65381   77   20  184.70000  166.83869  9.67%  31.9 1745s
 1056939 637377  179.64229   75   11  184.70000  166.84877  9.66%  31.9 1750s
 1060183 639029     cutoff   66       184.70000  166.85729  9.66%  31.9 1755s
 1063689 640809  184.45833   60   14  184.70000  166.86637  9.66%  31.9 1760s
 1067109 642615  179.58420   65   14  184.70000  166.87543  9.65%  31.9 1765s
 1070468 644393  181.35000   71   13  184.70000  166.88364  9.65%  31.8 1770s
 1073573 646005  180.13333   70   13  184.70000  166.89047  9.64%  31.8 1775s
 1076969 647866  180.13125   58   16  184.70000  166.89966  9.64%  31.8 1780s
 1080251 649522  173.97183   60   15  184.70000  166.90704  9.63%  31.8 1785s
 1083445 651156  168.46268   46   15  184.70000  166.91562  9.63%  31.8 1790s
 1086841 652946  181.69239   56    8  184.70000  166.92517  9.62%  31.8 1795s
 1089956 654476  173.77183   60   13  184.70000  166.93375  9.62%  31.8 1800s
 1093599 656357  168.59331   49   15  184.70000  166.94368  9.61%  31.8 1805s
 1096902 658107  171.31399   54   23  184.70000  166.95218  9.61%  31.8 1810s
 1100179 659810  172.98630   54   14  184.70000  166.96170  9.60%  31.8 1815s
 1103636 661575  173.32917   65    9  184.70000  166.96979  9.60%  31.8 1820s
 1107107 663468  177.11451   61   16  184.70000  166.97790  9.60%  31.8 1825s
 1110329 665104  178.71667   80    8  184.70000  166.98601  9.59%  31.8 1830s
 1113682 666842  182.35208   71   14  184.70000  166.99453  9.59%  31.8 1835s
 1116943 668452  182.14922   53   18  184.70000  167.00213  9.58%  31.8 1840s
 1120155 670045  183.91969   59   10  184.70000  167.01067  9.58%  31.8 1845s
 1123665 671840  177.89602   59   18  184.70000  167.01935  9.57%  31.8 1850s
 1127063 673613  178.35293   61   15  184.70000  167.02708  9.57%  31.7 1855s
 1130282 675229  181.88542   62   12  184.70000  167.03559  9.56%  31.7 1860s
 1133631 676989  181.65833   82   11  184.70000  167.04375  9.56%  31.7 1865s
 1137185 678829  173.68258   57   16  184.70000  167.05346  9.55%  31.7 1870s
 1140482 680466  180.67633   58   24  184.70000  167.06171  9.55%  31.7 1875s
 1143921 682232  170.89340   58   19  184.70000  167.06944  9.55%  31.7 1880s
 1147417 684098  169.29877   57   18  184.70000  167.07786  9.54%  31.7 1885s
 1150650 685740  179.68333   72    9  184.70000  167.08676  9.54%  31.7 1890s
 1154041 687478  170.96017   48   21  184.70000  167.09500  9.53%  31.7 1895s
 1157175 689142  172.76927   55   13  184.70000  167.10221  9.53%  31.7 1900s
 1160561 690870  184.17550   60   14  184.70000  167.11015  9.52%  31.7 1905s
 1163986 692648  178.03640   58   20  184.70000  167.11894  9.52%  31.7 1910s
 1167539 694587  175.60733   53   20  184.70000  167.12831  9.51%  31.7 1915s
 1170928 696342  181.03110   58   13  184.70000  167.13580  9.51%  31.7 1920s
 1174384 698069  177.34583   49   18  184.70000  167.14396  9.51%  31.7 1925s
 1177651 699702  179.17500   72   16  184.70000  167.15191  9.50%  31.6 1930s
 1180706 701290  168.23509   55   18  184.70000  167.15954  9.50%  31.6 1935s
 1184301 703168  179.75266   59   22  184.70000  167.16806  9.49%  31.6 1940s
 1187677 704864  171.39265   50   18  184.70000  167.17620  9.49%  31.6 1945s
 1190966 706611  184.50833   72    9  184.70000  167.18333  9.48%  31.6 1950s
 1194365 708329  183.26146   70   16  184.70000  167.19119  9.48%  31.6 1955s
 1197704 709954  173.08021   57   11  184.70000  167.20000  9.47%  31.6 1960s
 1201022 711648  181.17954   70   16  184.70000  167.20821  9.47%  31.6 1965s
 1204350 713253  176.35813   53   23  184.70000  167.21564  9.47%  31.6 1970s
 1207646 714881  175.20426   56   18  184.70000  167.22235  9.46%  31.6 1975s
 1210994 716640     cutoff   71       184.70000  167.22956  9.46%  31.6 1980s
 1214517 718347  174.21953   51   18  184.70000  167.23788  9.45%  31.6 1985s
 1217888 720118  168.73858   51   15  184.70000  167.24633  9.45%  31.6 1990s
 1221270 721771     cutoff   67       184.70000  167.25397  9.45%  31.6 1995s
 1224687 723490     cutoff   78       184.70000  167.26170  9.44%  31.6 2000s
 1228019 725187  177.73681   64   13  184.70000  167.26944  9.44%  31.6 2005s
 1231415 726948  170.08351   59   19  184.70000  167.27736  9.43%  31.5 2010s
 1234881 728729  175.53667   50   12  184.70000  167.28449  9.43%  31.5 2015s
 1238228 730451  170.68507   52   18  184.70000  167.29223  9.42%  31.5 2020s
 1241472 732042  178.28626   63   17  184.70000  167.30030  9.42%  31.5 2025s
 1245008 733811     cutoff   80       184.70000  167.30887  9.42%  31.5 2030s
 1248468 735548     cutoff   72       184.70000  167.31741  9.41%  31.5 2035s
 1251990 737345  176.88401   59   14  184.70000  167.32601  9.41%  31.5 2040s
 1255337 739031  177.59864   60   16  184.70000  167.33315  9.40%  31.5 2045s
 1258728 740815     cutoff   60       184.70000  167.34034  9.40%  31.5 2050s
 1261978 742507  177.87936   54   16  184.70000  167.34665  9.40%  31.5 2055s
 1265519 744233  182.92910   62   16  184.70000  167.35417  9.39%  31.5 2060s
 1268857 745789  167.73056   54   14  184.70000  167.36237  9.39%  31.5 2065s
 1272115 747422  174.01458   78   14  184.70000  167.36956  9.38%  31.5 2070s
 1275571 749221  180.67031   55   19  184.70000  167.37770  9.38%  31.5 2075s
 1278864 750863     cutoff   76       184.70000  167.38590  9.37%  31.5 2080s
 1282202 752569  175.00835   58   20  184.70000  167.39279  9.37%  31.5 2085s
 1285825 754332  180.05892   54   24  184.70000  167.40084  9.37%  31.4 2090s
 1289269 756058  179.17292   59   15  184.70000  167.40897  9.36%  31.4 2095s
 1292498 757631  177.97957   70   16  184.70000  167.41513  9.36%  31.4 2100s
 1296088 759455  173.80924   59   19  184.70000  167.42361  9.35%  31.4 2105s
 1299574 761120  171.42528   56   19  184.70000  167.43063  9.35%  31.4 2110s
 1302872 762792  171.90511   61   13  184.70000  167.43750  9.35%  31.4 2115s
 1306451 764617  175.90833   54   13  184.70000  167.44583  9.34%  31.4 2120s
 1309811 766258  176.65093   55   19  184.70000  167.45397  9.34%  31.4 2125s
 1313022 767892  168.96449   56   16  184.70000  167.46065  9.33%  31.4 2130s
 1316705 769803  176.22603   60   15  184.70000  167.46888  9.33%  31.4 2135s
 1320028 771532  167.56568   45   19  184.70000  167.47643  9.33%  31.4 2140s
 1323472 773226  182.36739   66   16  184.70000  167.48388  9.32%  31.4 2145s
 1326963 775000     cutoff   61       184.70000  167.49167  9.32%  31.4 2150s
 1330645 776902  180.67199   62   22  184.70000  167.50035  9.31%  31.3 2155s
 1333875 778484  175.99375   74   12  184.70000  167.50729  9.31%  31.3 2160s
 1337324 780188  179.24167   63   12  184.70000  167.51341  9.31%  31.3 2165s
 1340764 781805  182.13363   64   15  184.70000  167.52066  9.30%  31.3 2170s
 1344213 783466  184.25833   57   11  184.70000  167.52812  9.30%  31.3 2175s
 1347483 785134     cutoff   71       184.70000  167.53548  9.29%  31.3 2180s
 1350806 786733  176.94937   57   19  184.70000  167.54297  9.29%  31.3 2185s
 1354215 788422  169.97708   56   15  184.70000  167.55027  9.29%  31.3 2190s
 1357374 789973  183.19167   68   14  184.70000  167.55682  9.28%  31.3 2195s
 1361164 791841  176.30108   62   13  184.70000  167.56439  9.28%  31.3 2200s
 1364448 793495  182.56738   54   16  184.70000  167.57083  9.27%  31.3 2205s
 1367671 795143  170.59223   55   18  184.70000  167.57681  9.27%  31.3 2210s
 1371380 796902  180.39949   62   18  184.70000  167.58472  9.27%  31.3 2215s
 1374737 798554  181.06444   56   14  184.70000  167.59167  9.26%  31.3 2220s
 1378176 800284  180.52708   76    8  184.70000  167.59864  9.26%  31.3 2225s
 1381476 801887  176.60724   65   11  184.70000  167.60525  9.26%  31.3 2230s
 1384812 803491  179.41637   61   23  184.70000  167.61194  9.25%  31.3 2235s
 1388155 805121  177.08769   74   11  184.70000  167.61713  9.25%  31.3 2240s
 1391778 806942  179.68437   67   11  184.70000  167.62569  9.24%  31.2 2245s
 1395197 808555  181.66458   61   17  184.70000  167.63233  9.24%  31.2 2250s
 1398671 810244  183.55449   57   15  184.70000  167.63945  9.24%  31.2 2255s
 1402221 811966  172.66463   61   20  184.70000  167.64583  9.23%  31.2 2260s
 1405454 813542  167.81117   53   17  184.70000  167.65273  9.23%  31.2 2265s
 1409002 815296  181.23262   62   14  184.70000  167.65957  9.23%  31.2 2270s
 1412371 817050  178.76016   57   15  184.70000  167.66667  9.22%  31.2 2275s
 1415946 818718  173.08341   55   18  184.70000  167.67362  9.22%  31.2 2280s
 1419475 820457  177.94882   61   18  184.70000  167.68008  9.21%  31.2 2285s
 1422777 822128     cutoff   68       184.70000  167.68703  9.21%  31.2 2290s
 1426427 823838  180.64654   69   15  184.70000  167.69432  9.21%  31.2 2295s
 1429940 825557  177.94495   53   19  184.70000  167.70114  9.20%  31.2 2300s
 1433357 827214  175.55159   55   21  184.70000  167.70781  9.20%  31.2 2305s
 1436701 828877  178.22161   57   16  184.70000  167.71495  9.20%  31.2 2310s
 1439980 830570  182.50589   67   18  184.70000  167.72164  9.19%  31.1 2315s
 1443467 832286     cutoff   61       184.70000  167.72860  9.19%  31.1 2320s
 1446771 833975  172.38750   61   20  184.70000  167.73517  9.19%  31.1 2325s
 1450341 835678  183.80515   59   15  184.70000  167.74300  9.18%  31.1 2330s
 1453675 837330  180.76394   66   16  184.70000  167.74956  9.18%  31.1 2335s
 1457125 838977  168.74018   52   18  184.70000  167.75556  9.17%  31.1 2340s
 1460353 840591  183.94167   63   14  184.70000  167.76250  9.17%  31.1 2345s
 1463884 842237  180.54966   59   19  184.70000  167.76892  9.17%  31.1 2350s
 1467421 843956  181.66667   61   15  184.70000  167.77521  9.16%  31.1 2355s
 1470852 845653  182.26892   59   17  184.70000  167.78263  9.16%  31.1 2360s
 1474431 847347  177.82643   55   16  184.70000  167.78948  9.16%  31.1 2365s
 1477945 849097     cutoff   73       184.70000  167.79583  9.15%  31.1 2370s
 1481281 850785  169.18667   50   18  184.70000  167.80246  9.15%  31.1 2375s
 1484672 852369  169.48397   50   20  184.70000  167.80961  9.14%  31.1 2380s
 1488247 854104  169.29410   56   26  184.70000  167.81665  9.14%  31.1 2385s
 1491781 855936  180.34167   59   16  184.70000  167.82292  9.14%  31.1 2390s
 1495153 857551  170.81353   57   26  184.70000  167.82917  9.13%  31.1 2395s
 1498699 859185  182.76199   76   19  184.70000  167.83639  9.13%  31.1 2400s
 1502132 860868  174.46694   59   14  184.70000  167.84375  9.13%  31.0 2405s
 1505553 862614  179.46522   55   18  184.70000  167.85069  9.12%  31.0 2410s
 1509216 864445  174.20453   64   15  184.70000  167.85833  9.12%  31.0 2415s
 1512708 866069  177.81250   71   19  184.70000  167.86431  9.12%  31.0 2420s
 1516090 867645  180.19134   59   18  184.70000  167.87083  9.11%  31.0 2425s
 1519792 869441  175.21556   59   21  184.70000  167.87790  9.11%  31.0 2430s
 1523294 871101  183.11458   60   13  184.70000  167.88472  9.10%  31.0 2435s
 1526775 872831  172.67017   51   18  184.70000  167.89147  9.10%  31.0 2440s
 1530190 874546  180.88372   67   20  184.70000  167.89718  9.10%  31.0 2445s
 1534006 876477  172.60833   56   10  184.70000  167.90417  9.09%  31.0 2450s
 1537462 878193  180.80417   59   16  184.70000  167.91143  9.09%  31.0 2455s
 1541001 879913  177.27365   61   14  184.70000  167.91731  9.09%  31.0 2460s
 1544515 881673  179.21042   64   19  184.70000  167.92426  9.08%  31.0 2465s
 1548074 883388  180.41250   59    9  184.70000  167.93134  9.08%  31.0 2470s
 1551612 885091  174.33947   54   23  184.70000  167.93762  9.08%  30.9 2475s
 1555117 886748  170.25917   47   16  184.70000  167.94401  9.07%  30.9 2480s
 1558594 888388  181.07917   70   11  184.70000  167.95060  9.07%  30.9 2485s
 1562175 890156  172.81250   67   12  184.70000  167.95736  9.06%  30.9 2490s
 1565679 891827  175.71030   65   15  184.70000  167.96341  9.06%  30.9 2495s
 1569231 893585  174.84999   58   15  184.70000  167.97020  9.06%  30.9 2500s
 1572505 895220     cutoff   63       184.70000  167.97590  9.05%  30.9 2505s
 1575946 896862  173.20271   60   15  184.70000  167.98182  9.05%  30.9 2510s
 1579493 898528  181.29992   63   15  184.70000  167.98949  9.05%  30.9 2515s
 1582983 900217  181.41250   67   14  184.70000  167.99621  9.04%  30.9 2520s
 1586411 901877  180.31076   54   18  184.70000  168.00292  9.04%  30.9 2525s
 1589755 903378  171.97636   55   13  184.70000  168.01041  9.04%  30.9 2530s
 1593408 905115  181.11678   61   21  184.70000  168.01667  9.03%  30.9 2535s
 1596705 906689  178.16866   72   10  184.70000  168.02292  9.03%  30.9 2540s
 1600291 908432  172.45616   51   22  184.70000  168.02917  9.03%  30.9 2545s
 1603709 909995  184.02440   57   10  184.70000  168.03489  9.02%  30.9 2550s
 1606943 911489  179.35000   65   19  184.70000  168.04163  9.02%  30.9 2555s
 1610608 913209  172.88020   68   20  184.70000  168.04909  9.02%  30.9 2560s
 1614016 914788  170.66419   52   16  184.70000  168.05556  9.01%  30.9 2565s
 1617358 916397  178.25833   70   11  184.70000  168.06157  9.01%  30.8 2570s
 1621020 918147  182.12955   68   19  184.70000  168.06703  9.01%  30.8 2575s
 1624533 919744  178.72049   57   13  184.70000  168.07333  9.00%  30.8 2580s
 1627997 921398  169.71905   56   12  184.70000  168.07911  9.00%  30.8 2585s
 1631323 922938  178.49683   66   15  184.70000  168.08520  9.00%  30.8 2590s
 1635080 924775  170.35962   56   16  184.70000  168.09286  8.99%  30.8 2595s
 1638443 926313  178.51875   62   10  184.70000  168.09904  8.99%  30.8 2600s
 1642173 928109  178.69812   58   19  184.70000  168.10651  8.98%  30.8 2605s
 1645802 929883  169.80339   61   18  184.70000  168.11288  8.98%  30.8 2610s
 1649203 931418  174.78125   56   13  184.70000  168.11875  8.98%  30.8 2615s
 1652510 933001  172.82036   49   16  184.70000  168.12467  8.97%  30.8 2620s
 1656261 934866  173.79793   56   15  184.70000  168.13142  8.97%  30.8 2625s
 1659685 936445  175.61488   59   10  184.70000  168.13769  8.97%  30.8 2630s
 1663110 938033  182.88750   81   18  184.70000  168.14448  8.96%  30.8 2635s
 1666682 939670  183.79205   65    8  184.70000  168.15045  8.96%  30.8 2640s
 1670270 941317  178.82698   67   18  184.70000  168.15736  8.96%  30.8 2645s
 1673801 943026  177.68027   55   19  184.70000  168.16291  8.95%  30.8 2650s
 1676954 944493  172.16818   58   20  184.70000  168.16884  8.95%  30.8 2655s
 1680505 946142  173.25625   55   12  184.70000  168.17500  8.95%  30.7 2660s
 1683993 947773  178.59167   69   11  184.70000  168.18177  8.94%  30.7 2665s
 1687552 949373     cutoff   58       184.70000  168.18797  8.94%  30.7 2670s
 1691104 951004  178.83056   72    9  184.70000  168.19488  8.94%  30.7 2675s
 1694662 952658  179.86875   68   11  184.70000  168.20093  8.93%  30.7 2680s
 1698048 954286  180.06495   68   12  184.70000  168.20551  8.93%  30.7 2685s
 1701662 956021  177.33694   58   16  184.70000  168.21190  8.93%  30.7 2690s
 1705120 957637  169.14080   52   20  184.70000  168.21692  8.92%  30.7 2695s
 1708631 959279     cutoff   63       184.70000  168.22258  8.92%  30.7 2700s
 1712033 960877     cutoff   71       184.70000  168.22817  8.92%  30.7 2705s
 1715616 962575  182.19864   68   13  184.70000  168.23333  8.92%  30.7 2710s
 1719283 964340  181.94109   66   11  184.70000  168.24037  8.91%  30.7 2715s
 1722581 965830     cutoff   60       184.70000  168.24619  8.91%  30.7 2720s
 1726115 967486  170.83486   71   16  184.70000  168.25279  8.90%  30.7 2725s
 1729425 968923  175.71667   67   12  184.70000  168.25795  8.90%  30.7 2730s
 1732909 970551  180.02746   62   14  184.70000  168.26371  8.90%  30.7 2735s
 1736447 972175  174.04159   62   13  184.70000  168.26932  8.90%  30.7 2740s
 1740069 973786  181.24185   66    8  184.70000  168.27500  8.89%  30.7 2745s
 1743574 975381  183.16208   71   13  184.70000  168.28128  8.89%  30.7 2750s
 1747216 976966  183.25652   58   17  184.70000  168.28720  8.89%  30.7 2755s
 1750703 978598  177.98314   69   15  184.70000  168.29199  8.88%  30.6 2760s
 1754255 980315  172.02083   64   11  184.70000  168.29720  8.88%  30.6 2765s
 1757921 982023  183.89583   74    9  184.70000  168.30278  8.88%  30.6 2770s
 1761458 983710  178.96646   62   17  184.70000  168.30833  8.87%  30.6 2775s
 1764921 985332     cutoff   65       184.70000  168.31375  8.87%  30.6 2780s
 1768243 987000  173.43946   50   20  184.70000  168.31938  8.87%  30.6 2785s
 1772098 988692     cutoff   63       184.70000  168.32572  8.87%  30.6 2790s
 1775684 990350  176.89167   60   17  184.70000  168.33125  8.86%  30.6 2795s
 1779285 992061  183.84167   82    8  184.70000  168.33692  8.86%  30.6 2800s
 1783143 993893  176.97738   63   17  184.70000  168.34263  8.86%  30.6 2805s
 1786629 995513  173.54473   51   16  184.70000  168.34814  8.85%  30.6 2810s
 1790177 997221  178.46667   61    9  184.70000  168.35393  8.85%  30.6 2815s
 1793610 998773     cutoff   71       184.70000  168.35929  8.85%  30.6 2820s
 1797382 1000567  181.57513   66   12  184.70000  168.36602  8.84%  30.6 2825s
 1801139 1002192  182.57263   58   16  184.70000  168.37309  8.84%  30.6 2830s
 1804651 1003831     cutoff   62       184.70000  168.37843  8.84%  30.5 2835s
 1808159 1005481  178.40265   60   14  184.70000  168.38406  8.83%  30.5 2840s
 1811616 1007000  178.10000   54   15  184.70000  168.39000  8.83%  30.5 2845s
 1815200 1008657  178.10417   74   12  184.70000  168.39583  8.83%  30.5 2850s
 1818827 1010392  177.54045   66   14  184.70000  168.40208  8.82%  30.5 2855s
 1822423 1012061  169.38398   53   17  184.70000  168.40774  8.82%  30.5 2860s
 1825848 1013714  179.91667   61   10  184.70000  168.41250  8.82%  30.5 2865s
 1829218 1015342     cutoff   62       184.70000  168.41769  8.82%  30.5 2870s
 1832567 1016784  169.83978   61   23  184.70000  168.42303  8.81%  30.5 2875s
 1836134 1018362  172.74756   52   20  184.70000  168.42836  8.81%  30.5 2880s
 1839680 1019978  183.32500   66   11  184.70000  168.43350  8.81%  30.5 2885s
 1843224 1021635  180.22370   58   16  184.70000  168.43944  8.80%  30.5 2890s
 1846783 1023227  172.76250   61   13  184.70000  168.44479  8.80%  30.5 2895s
 1850077 1024690  176.30052   52   22  184.70000  168.44942  8.80%  30.5 2900s
 1853946 1026452     cutoff   59       184.70000  168.45588  8.79%  30.5 2905s
 1857241 1027895     cutoff   71       184.70000  168.46085  8.79%  30.5 2910s
 1860911 1029646  182.57917   76    7  184.70000  168.46695  8.79%  30.5 2915s
 1864461 1031240  180.78598   60   11  184.70000  168.47209  8.79%  30.5 2920s
 1868085 1032947  179.65677   61   13  184.70000  168.47802  8.78%  30.5 2925s
 1871559 1034518  179.62917   69   12  184.70000  168.48333  8.78%  30.5 2930s
 1874907 1036074  181.05371   64   16  184.70000  168.48819  8.78%  30.5 2935s
 1878609 1037784  176.32812   62   13  184.70000  168.49294  8.77%  30.4 2940s
 1882155 1039435  180.12917   53   20  184.70000  168.49851  8.77%  30.4 2945s
 1885800 1041063  172.09583   62   10  184.70000  168.50438  8.77%  30.4 2950s
 1889366 1042616  170.75778   58   18  184.70000  168.50983  8.77%  30.4 2955s
 1892924 1044246  174.31944   62   14  184.70000  168.51494  8.76%  30.4 2960s
 1896315 1045843     cutoff   65       184.70000  168.52083  8.76%  30.4 2965s
 1899918 1047449  174.45417   65   10  184.70000  168.52626  8.76%  30.4 2970s
 1903502 1049112  176.14809   62   17  184.70000  168.53209  8.75%  30.4 2975s
 1907109 1050788  181.24167   72   13  184.70000  168.53750  8.75%  30.4 2980s
 1910437 1052358  170.68333   50   14  184.70000  168.54230  8.75%  30.4 2985s
 1914138 1054032  181.27917   67    7  184.70000  168.54792  8.75%  30.4 2990s
 1917661 1055669  178.80879   60   16  184.70000  168.55336  8.74%  30.4 2995s
 1921249 1057297     cutoff   61       184.70000  168.55912  8.74%  30.4 3000s
 1924765 1058853     cutoff   68       184.70000  168.56540  8.74%  30.4 3005s
 1928392 1060431     cutoff   69       184.70000  168.57044  8.73%  30.4 3010s
 1931661 1061920  177.77569   70   14  184.70000  168.57536  8.73%  30.4 3015s
 1935400 1063633  183.24896   59   16  184.70000  168.58155  8.73%  30.4 3020s
 1939001 1065238  181.07131   55   11  184.70000  168.58750  8.72%  30.4 3025s
 1942613 1066840  177.57500   63   16  184.70000  168.59363  8.72%  30.3 3030s
 1946199 1068427  180.30408   71   20  184.70000  168.59872  8.72%  30.3 3035s
 1949827 1070003  176.62797   59   21  184.70000  168.60412  8.71%  30.3 3040s
 1953391 1071670  178.52817   60   16  184.70000  168.60838  8.71%  30.3 3045s
 1956902 1073283  173.52812   59   13  184.70000  168.61386  8.71%  30.3 3050s
 1960468 1074867     cutoff   68       184.70000  168.61852  8.71%  30.3 3055s
 1964040 1076480  177.64861   62   11  184.70000  168.62387  8.70%  30.3 3060s
 1967579 1078025  174.61250   58   17  184.70000  168.62880  8.70%  30.3 3065s
 1970964 1079514  183.57750   62   16  184.70000  168.63426  8.70%  30.3 3070s
 1974527 1081172  174.92865   59   18  184.70000  168.63996  8.70%  30.3 3075s
 1978035 1082698  176.37500   49   12  184.70000  168.64572  8.69%  30.3 3080s
 1981525 1084219  173.72182   56   17  184.70000  168.65060  8.69%  30.3 3085s
 1985157 1085893  170.54678   52   19  184.70000  168.65587  8.69%  30.3 3090s
 1988845 1087559  176.55833   78    8  184.70000  168.66069  8.68%  30.3 3095s
 1992313 1089117  175.34432   56   24  184.70000  168.66632  8.68%  30.3 3100s
 1995961 1090787  175.50000   57    8  184.70000  168.67172  8.68%  30.3 3105s
 1999289 1092194  179.84806   65   18  184.70000  168.67675  8.68%  30.3 3110s
 2002792 1093717  170.65012   54   19  184.70000  168.68261  8.67%  30.3 3115s
 2006465 1095331  169.17989   63   19  184.70000  168.68833  8.67%  30.3 3120s
 2010055 1096959  178.83750   62   12  184.70000  168.69387  8.67%  30.2 3125s
 2013669 1098588  173.90650   61   11  184.70000  168.69864  8.66%  30.2 3130s
 2017015 1099995  175.35502   58   26  184.70000  168.70399  8.66%  30.2 3135s
 2020491 1101522  172.38116   53   20  184.70000  168.70900  8.66%  30.2 3140s
 2024082 1103062  178.65737   61   15  184.70000  168.71423  8.65%  30.2 3145s
 2027553 1104603  174.21875   64   15  184.70000  168.71921  8.65%  30.2 3150s
 2031356 1106300  179.50061   69   12  184.70000  168.72564  8.65%  30.2 3155s
 2034993 1107952  177.70712   53   22  184.70000  168.73068  8.65%  30.2 3160s
 2038605 1109460  170.93017   58   14  184.70000  168.73608  8.64%  30.2 3165s
 2042222 1111149     cutoff   64       184.70000  168.74187  8.64%  30.2 3170s
 2045871 1112742  177.34808   57   18  184.70000  168.74746  8.64%  30.2 3175s
 2049393 1114264  174.65502   51   14  184.70000  168.75207  8.63%  30.2 3180s
 2052949 1115914  182.83889   59   15  184.70000  168.75682  8.63%  30.2 3185s
 2056426 1117404  173.88958   64   14  184.70000  168.76213  8.63%  30.2 3190s
 2060100 1119049  180.20967   58   20  184.70000  168.76675  8.63%  30.2 3195s
 2063549 1120563  180.27625   66   10  184.70000  168.77113  8.62%  30.2 3200s
 2066975 1122058  174.39009   51   15  184.70000  168.77596  8.62%  30.2 3205s
 2070346 1123549  172.11959   53   22  184.70000  168.78083  8.62%  30.2 3210s
 2073957 1125058  170.43301   66   17  184.70000  168.78662  8.62%  30.2 3215s
 2077649 1126679  177.51875   63   10  184.70000  168.79167  8.61%  30.1 3220s
 2081286 1128285  174.10417   57   11  184.70000  168.79776  8.61%  30.1 3225s
 2084994 1130013  180.11875   68   10  184.70000  168.80333  8.61%  30.1 3230s
 2088366 1131560  183.45364   82   10  184.70000  168.80795  8.60%  30.1 3235s
 2092062 1133292  182.31458   72   13  184.70000  168.81243  8.60%  30.1 3240s
 2095830 1134963  175.73981   75   10  184.70000  168.81795  8.60%  30.1 3245s
 2099313 1136423  175.91425   52   22  184.70000  168.82253  8.60%  30.1 3250s
 2102823 1137917  170.49104   56   19  184.70000  168.82798  8.59%  30.1 3255s
 2106473 1139520  182.80417   59   14  184.70000  168.83333  8.59%  30.1 3260s
 2109814 1140989  178.97917   55   11  184.70000  168.83750  8.59%  30.1 3265s
 2113444 1142560  183.57083   62   11  184.70000  168.84285  8.59%  30.1 3270s
 2117166 1144140     cutoff   56       184.70000  168.84811  8.58%  30.1 3275s
 2120923 1145763  179.09290   69   13  184.70000  168.85417  8.58%  30.1 3280s
 2124301 1147235  181.22025   66   18  184.70000  168.85833  8.58%  30.1 3285s
 2128065 1148884  181.95455   60   13  184.70000  168.86444  8.57%  30.1 3290s
 2131642 1150513  181.88888   57   20  184.70000  168.86985  8.57%  30.1 3295s
 2135176 1151978  174.59583   49   17  184.70000  168.87436  8.57%  30.1 3300s
 2138631 1153461  183.72083   66   12  184.70000  168.87833  8.57%  30.1 3305s
 2142414 1155257  181.97877   59   19  184.70000  168.88374  8.56%  30.1 3310s
 2145887 1156750     cutoff   64       184.70000  168.88854  8.56%  30.0 3315s
 2149484 1158328 infeasible   67       184.70000  168.89333  8.56%  30.0 3320s
 2153109 1159981  171.45417   63   14  184.70000  168.89811  8.56%  30.0 3325s
 2156655 1161486  177.52394   55   14  184.70000  168.90303  8.55%  30.0 3330s
 2160025 1163050  181.26131   66   19  184.70000  168.90784  8.55%  30.0 3335s
 2163677 1164655  183.62179   68    9  184.70000  168.91307  8.55%  30.0 3340s
 2167325 1166151  174.63692   57   13  184.70000  168.91887  8.54%  30.0 3345s
 2170902 1167706  175.56859   59   19  184.70000  168.92341  8.54%  30.0 3350s
 2174254 1169149  180.71061   61   17  184.70000  168.92856  8.54%  30.0 3355s
 2177999 1170763  176.39269   62   19  184.70000  168.93409  8.54%  30.0 3360s
 2181492 1172301  183.95625   60   20  184.70000  168.93844  8.53%  30.0 3365s
 2185010 1173870  181.72865   59   14  184.70000  168.94223  8.53%  30.0 3370s
 2188668 1175511  180.06950   66   15  184.70000  168.94678  8.53%  30.0 3375s
 2192143 1176919  170.18067   53   21  184.70000  168.95148  8.53%  30.0 3380s
 2195641 1178395  176.60347   71   13  184.70000  168.95662  8.52%  30.0 3385s
 2199121 1179890  175.06925   68   12  184.70000  168.96125  8.52%  30.0 3390s
