Rodando pra 1h
Optimize a model with 160095 rows, 239528 columns and 1435519 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [1e-01, 1e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 4e+02]
Presolve time: 2.35s
Presolved: 160095 rows, 239528 columns, 1435519 nonzeros
Variable types: 159664 continuous, 79864 integer (79864 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.210779e+03   0.000000e+00      8s
    1564    1.8132386e-04   1.675592e+03   0.000000e+00     13s
    2711    3.5892136e-04   5.776756e+03   0.000000e+00     17s
    3424    5.3023838e-04   1.989119e+03   0.000000e+00     22s
    4849    6.4294455e-04   1.803554e+03   0.000000e+00     28s
    5534    6.7720325e-04   1.910727e+05   0.000000e+00     30s
    6862    9.6555184e-04   7.037775e+03   0.000000e+00     39s
    7703    1.1125677e+01   3.509207e+03   0.000000e+00     41s
    8998    1.1126108e+01   6.095971e+03   0.000000e+00     46s
   11279    1.1874626e+01   6.325791e+03   0.000000e+00     51s
   13176    1.6968372e+01   6.886474e+03   0.000000e+00     56s
   14520    1.6968790e+01   6.039642e+03   0.000000e+00     61s
   15921    1.9061735e+01   8.996967e+03   0.000000e+00     66s
   17384    1.9062397e+01   9.260954e+03   0.000000e+00     71s
   18263    1.9062579e+01   6.320118e+03   0.000000e+00     75s
   20043    1.9674506e+01   6.860192e+03   0.000000e+00     83s
   20926    2.0651502e+01   4.498882e+03   0.000000e+00     86s
   22759    2.0893847e+01   4.911880e+03   0.000000e+00     94s
   24483    2.0894169e+01   8.496791e+03   0.000000e+00     99s
   25320    2.0894582e+01   5.278985e+03   0.000000e+00    103s
   26203    2.0894911e+01   5.434592e+03   0.000000e+00    108s
   27250    2.0895202e+01   6.606221e+03   0.000000e+00    113s
   28791    2.0895567e+01   7.741524e+03   0.000000e+00    121s
   30205    2.0896271e+01   4.278748e+03   0.000000e+00    128s
   31895    2.2580136e+01   4.722533e+03   0.000000e+00    137s
   33724    2.2934521e+01   2.677604e+03   0.000000e+00    148s
   35590    2.3285792e+01   5.524799e+03   0.000000e+00    159s
   37799    2.3741445e+01   2.858553e+03   0.000000e+00    176s
   40214    2.4080297e+01   4.539714e+03   0.000000e+00    195s
   42629    2.4634298e+01   1.739204e+03   0.000000e+00    215s
   45044    2.4635023e+01   1.398468e+03   0.000000e+00    230s
   47459    2.4635350e+01   2.217093e+03   0.000000e+00    256s
   49874    2.4854365e+01   1.585994e+03   0.000000e+00    280s
   52289    2.5399925e+01   1.617854e+03   0.000000e+00    301s
   54704    2.5400335e+01   3.558142e+03   0.000000e+00    309s
   57119    2.5401287e+01   1.726169e+03   0.000000e+00    334s
   59534    2.5401911e+01   1.364698e+03   0.000000e+00    361s
   61949    2.5615199e+01   4.018740e+03   0.000000e+00    387s
   64364    2.5615695e+01   2.595125e+03   0.000000e+00    415s
   66779    2.5721745e+01   2.807143e+03   0.000000e+00    442s
   69194    2.6037632e+01   4.090392e+03   0.000000e+00    468s
   71609    2.6976717e+01   2.934624e+03   0.000000e+00    494s
   74024    2.7283942e+01   5.126831e+03   0.000000e+00    521s
   76439    2.7687146e+01   4.043554e+03   0.000000e+00    547s
   78854    2.7985623e+01   3.439751e+03   0.000000e+00    575s
   81269    2.8574142e+01   3.461519e+03   0.000000e+00    605s
   83684    2.9149122e+01   4.107521e+03   0.000000e+00    636s
   86099    2.9150125e+01   2.460639e+03   0.000000e+00    667s
   88514    2.9434041e+01   2.851090e+03   0.000000e+00    699s
   90929    2.9527103e+01   4.006862e+03   0.000000e+00    726s
   93344    2.9527751e+01   3.581553e+03   0.000000e+00    757s
   95759    2.9528204e+01   4.557098e+03   0.000000e+00    781s
   98174    2.9713359e+01   3.394371e+03   0.000000e+00    803s
  100589    2.9986945e+01   2.854286e+03   0.000000e+00    826s
  103004    2.9987411e+01   2.474851e+03   0.000000e+00    838s
  105419    2.9988152e+01   2.923489e+03   0.000000e+00    862s
  107834    3.0077576e+01   2.148961e+03   0.000000e+00    885s
  110249    3.0341288e+01   2.174348e+03   0.000000e+00    909s
  112664    3.0514974e+01   3.685040e+03   0.000000e+00    921s
  115079    3.0515896e+01   1.975041e+03   0.000000e+00    942s
  117494    3.0601687e+01   2.518363e+03   0.000000e+00    964s
  119909    3.0853109e+01   3.652901e+03   0.000000e+00    986s
  122324    3.0853868e+01   1.996161e+03   0.000000e+00   1008s
  124739    3.0854427e+01   2.504598e+03   0.000000e+00   1030s
  127154    3.0854857e+01   1.848834e+03   0.000000e+00   1050s
  129569    3.0855077e+01   2.330416e+03   0.000000e+00   1064s
  131984    3.0855413e+01   1.985341e+03   0.000000e+00   1079s
  134399    3.0855549e+01   1.727540e+03   0.000000e+00   1104s
  136814    3.0855579e+01   1.616485e+03   0.000000e+00   1107s
  141644    3.0855649e+01   9.459983e+02   0.000000e+00   1116s
  148889    3.0905595e+01   4.768511e+02   0.000000e+00   1122s
  151304    3.0908487e+01   6.498972e+02   0.000000e+00   1128s
  153719    3.0912923e+01   5.162111e+02   0.000000e+00   1136s
  158549    3.0935912e+01   5.223022e+02   0.000000e+00   1149s
  160964    3.0949442e+01   7.705393e+02   0.000000e+00   1154s
  163379    3.0955801e+01   5.674178e+02   0.000000e+00   1165s
  165794    3.0955988e+01   1.701615e+03   0.000000e+00   1182s
  168209    3.0956255e+01   2.565711e+03   0.000000e+00   1207s
  170624    3.1034456e+01   2.696094e+03   0.000000e+00   1231s
  173039    3.1114947e+01   2.637722e+03   0.000000e+00   1256s
  175454    3.1193500e+01   3.411894e+03   0.000000e+00   1280s
  177869    3.1351508e+01   3.446413e+03   0.000000e+00   1306s
  180284    3.1429073e+01   2.681020e+03   0.000000e+00   1332s
  182699    3.1506351e+01   3.038182e+03   0.000000e+00   1359s
  185114    3.1655414e+01   2.665813e+03   0.000000e+00   1385s
  187529    3.1728000e+01   3.056996e+03   0.000000e+00   1413s
  189944    3.1729043e+01   2.298991e+03   0.000000e+00   1437s
  192359    3.1870097e+01   2.964881e+03   0.000000e+00   1462s
  194774    3.2077050e+01   2.541071e+03   0.000000e+00   1486s
  197189    3.2148908e+01   3.275084e+03   0.000000e+00   1507s
  199604    3.2149708e+01   2.290615e+03   0.000000e+00   1532s
  202019    3.2151290e+01   1.802721e+03   0.000000e+00   1561s
  204434    3.2221055e+01   2.868023e+03   0.000000e+00   1588s
  206849    3.2222208e+01   1.794574e+03   0.000000e+00   1617s
  209264    3.2287973e+01   1.932777e+03   0.000000e+00   1645s
  211679    3.2481130e+01   1.893825e+03   0.000000e+00   1670s
  214094    3.2606006e+01   1.733950e+03   0.000000e+00   1697s
  216509    3.2844134e+01   1.266649e+03   0.000000e+00   1723s
  218924    3.2957217e+01   1.504782e+03   0.000000e+00   1750s
  221339    3.3067141e+01   1.803935e+03   0.000000e+00   1775s
  223754    3.3171872e+01   1.796799e+03   0.000000e+00   1799s
  226169    3.3179978e+01   1.901013e+03   0.000000e+00   1823s
  228584    3.3382844e+01   1.176636e+03   0.000000e+00   1849s
  230999    3.3525875e+01   1.412104e+03   0.000000e+00   1871s
  233414    3.3573539e+01   1.158347e+03   0.000000e+00   1895s
  235829    3.3664417e+01   1.048899e+03   0.000000e+00   1915s
  238244    3.3668814e+01   1.319712e+03   0.000000e+00   1933s
  240659    3.3673756e+01   1.204363e+03   0.000000e+00   1950s
  243074    3.3719117e+01   9.057499e+02   0.000000e+00   1974s
  245489    3.3773476e+01   8.267601e+02   0.000000e+00   1994s
  247904    3.3825533e+01   8.977921e+02   0.000000e+00   2012s
  250319    3.3832996e+01   8.251984e+02   0.000000e+00   2030s
  252734    3.3913616e+01   1.801959e+03   0.000000e+00   2049s
  255149    3.3920536e+01   6.892678e+02   0.000000e+00   2070s
  257564    3.3960234e+01   8.833166e+02   0.000000e+00   2088s
  259979    3.4005632e+01   4.764147e+02   0.000000e+00   2108s
  262394    3.4010235e+01   3.915910e+02   0.000000e+00   2126s
  264809    3.4030392e+01   2.821330e+02   0.000000e+00   2134s
  267224    3.4036171e+01   4.603864e+02   0.000000e+00   2148s
  269639    3.4044456e+01   2.645932e+02   0.000000e+00   2158s
  272054    3.4054724e+01   1.023130e+03   0.000000e+00   2175s
  274469    3.4094511e+01   4.698032e+02   0.000000e+00   2190s
  276884    3.4104373e+01   3.390422e+02   0.000000e+00   2202s
  279299    3.4115265e+01   4.354069e+02   0.000000e+00   2212s
  281714    3.4138030e+01   5.572255e+02   0.000000e+00   2223s
  284129    3.4192843e+01   5.478982e+02   0.000000e+00   2238s
  286544    3.4272288e+01   1.132351e+03   0.000000e+00   2252s
  288959    3.4299807e+01   6.100191e+02   0.000000e+00   2268s
  291374    3.4308928e+01   4.140052e+02   0.000000e+00   2283s
