Rodando pra 1h
Optimize a model with 160044 rows, 239450 columns and 1195835 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [4e-01, 6e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 4e+02]
Presolve time: 1.64s
Presolved: 160044 rows, 239450 columns, 1195835 nonzeros
Variable types: 159625 continuous, 79825 integer (79825 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.204779e+03   0.000000e+00      6s
    2262    2.2456836e-04   1.726636e+03   0.000000e+00     10s
    4473    5.0988072e-04   1.320318e+03   0.000000e+00     19s
    5524    7.5469742e-04   3.890143e+03   0.000000e+00     23s
    6799    1.3686550e+01   1.514669e+04   0.000000e+00     28s
   11044    1.9169751e+01   1.995317e+03   0.000000e+00     33s
   12682    1.9607189e+01   4.321418e+03   0.000000e+00     38s
   14581    1.9607824e+01   2.371500e+03   0.000000e+00     48s
   16634    1.9608400e+01   1.961729e+03   0.000000e+00     59s
   18760    2.0040076e+01   1.899813e+03   0.000000e+00     68s
   20882    2.0322360e+01   2.780580e+03   0.000000e+00     79s
   23287    2.0323147e+01   3.049768e+03   0.000000e+00     95s
   25702    2.0325266e+01   2.945938e+03   0.000000e+00    110s
   28117    2.1011729e+01   1.515915e+03   0.000000e+00    125s
   30532    2.1011945e+01   2.213756e+03   0.000000e+00    134s
   32947    2.1012224e+01   1.980926e+03   0.000000e+00    142s
   35317    2.1012364e+01   2.375529e+03   0.000000e+00    151s
   37566    2.1012507e+01   2.898096e+03   0.000000e+00    165s
   39981    2.1013122e+01   3.073658e+03   0.000000e+00    186s
   42396    2.1013452e+01   2.558164e+03   0.000000e+00    207s
   44774    2.1013868e+01   3.173940e+03   0.000000e+00    229s
   47189    2.1413722e+01   3.342911e+03   0.000000e+00    248s
   49604    2.1679493e+01   3.308527e+03   0.000000e+00    268s
   52019    2.1944635e+01   2.146592e+03   0.000000e+00    287s
   54434    2.2206559e+01   2.093858e+03   0.000000e+00    306s
   56849    2.2335728e+01   3.325074e+03   0.000000e+00    328s
   59264    2.2846698e+01   3.043539e+03   0.000000e+00    350s
   61679    2.2847690e+01   1.806246e+03   0.000000e+00    372s
   64094    2.2848379e+01   1.805404e+03   0.000000e+00    396s
   66509    2.3097937e+01   2.495526e+03   0.000000e+00    419s
   68924    2.3098732e+01   2.595498e+03   0.000000e+00    444s
   71339    2.3348256e+01   1.892768e+03   0.000000e+00    467s
   73754    2.4206092e+01   1.585640e+03   0.000000e+00    490s
   76169    2.4568508e+01   1.797201e+03   0.000000e+00    512s
   78584    2.4804747e+01   2.428631e+03   0.000000e+00    536s
   80999    2.5038620e+01   1.759766e+03   0.000000e+00    560s
   83414    2.5604372e+01   1.447863e+03   0.000000e+00    577s
   85829    2.6262880e+01   1.770952e+03   0.000000e+00    595s
   88244    2.6692239e+01   2.315088e+03   0.000000e+00    612s
   90659    2.7325380e+01   2.297925e+03   0.000000e+00    630s
   93074    2.7944346e+01   1.584575e+03   0.000000e+00    648s
   95489    2.8349301e+01   2.460012e+03   0.000000e+00    666s
   97904    2.8648961e+01   4.008092e+03   0.000000e+00    684s
  100319    2.8649833e+01   2.365807e+03   0.000000e+00    703s
  102734    2.8650274e+01   1.857225e+03   0.000000e+00    723s
  105149    2.8846322e+01   1.529332e+03   0.000000e+00    742s
  107564    2.9233622e+01   1.921188e+03   0.000000e+00    760s
  109979    2.9424400e+01   1.920154e+03   0.000000e+00    779s
  112394    2.9610808e+01   2.087266e+03   0.000000e+00    797s
  114809    2.9702055e+01   2.636067e+03   0.000000e+00    816s
  117224    2.9703146e+01   2.259710e+03   0.000000e+00    836s
  119639    2.9794020e+01   1.817132e+03   0.000000e+00    855s
  122054    3.0150506e+01   1.835143e+03   0.000000e+00    874s
  124469    3.0237879e+01   2.841461e+03   0.000000e+00    892s
  126884    3.0238594e+01   1.846123e+03   0.000000e+00    909s
  129299    3.0239033e+01   1.754436e+03   0.000000e+00    927s
  134129    3.0248871e+01   1.302180e+03   0.000000e+00    932s
  136446    3.0249172e+01   1.975610e+03   0.000000e+00    948s
  138814    3.0249491e+01   1.240794e+03   0.000000e+00    965s
  141229    3.0249594e+01   6.604292e+02   0.000000e+00    976s
  143644    3.0249868e+01   1.931904e+03   0.000000e+00    994s
  146059    3.0250087e+01   1.478961e+03   0.000000e+00   1013s
  148474    3.0250308e+01   1.238938e+03   0.000000e+00   1027s
  150889    3.0271405e+01   1.331608e+03   0.000000e+00   1035s
  153304    3.0271666e+01   1.021385e+03   0.000000e+00   1049s
  155719    3.0271789e+01   1.442752e+03   0.000000e+00   1065s
  158134    3.0271972e+01   2.845332e+03   0.000000e+00   1081s
  160549    3.0272269e+01   1.737123e+03   0.000000e+00   1101s
  162964    3.0526576e+01   2.359356e+03   0.000000e+00   1119s
  165379    3.0527067e+01   2.591260e+03   0.000000e+00   1137s
  167794    3.0528013e+01   3.203760e+03   0.000000e+00   1153s
  170209    3.0529342e+01   4.018875e+03   0.000000e+00   1166s
  172624    3.0611194e+01   5.285853e+03   0.000000e+00   1185s
  175039    3.0611717e+01   2.497384e+03   0.000000e+00   1202s
  177454    3.0612959e+01   2.006013e+03   0.000000e+00   1221s
  179869    3.0695895e+01   3.132478e+03   0.000000e+00   1233s
  182284    3.0696586e+01   1.941605e+03   0.000000e+00   1250s
  184699    3.0780563e+01   2.306630e+03   0.000000e+00   1266s
  187114    3.0781266e+01   1.576668e+03   0.000000e+00   1282s
  189529    3.0863447e+01   1.716881e+03   0.000000e+00   1302s
  191944    3.0864052e+01   3.079995e+03   0.000000e+00   1319s
  194359    3.0864244e+01   1.963698e+03   0.000000e+00   1329s
  196774    3.0864686e+01   3.445272e+03   0.000000e+00   1346s
  199189    3.0866120e+01   4.097791e+03   0.000000e+00   1364s
  201604    3.0945493e+01   2.024748e+03   0.000000e+00   1382s
  204019    3.0945860e+01   2.434895e+03   0.000000e+00   1399s
  206434    3.1026961e+01   2.097789e+03   0.000000e+00   1417s
  208849    3.1027380e+01   1.879651e+03   0.000000e+00   1432s
  211264    3.1027585e+01   2.277072e+03   0.000000e+00   1443s
  213679    3.1027809e+01   1.793051e+03   0.000000e+00   1453s
  216094    3.1027945e+01   1.418393e+03   0.000000e+00   1459s
  218509    3.1028155e+01   1.825478e+03   0.000000e+00   1475s
  220924    3.1028306e+01   1.955049e+03   0.000000e+00   1484s
  223339    3.1028675e+01   1.737061e+03   0.000000e+00   1502s
  225754    3.1029179e+01   2.101192e+03   0.000000e+00   1520s
  228169    3.1107076e+01   1.876635e+03   0.000000e+00   1538s
  230584    3.1187348e+01   1.550247e+03   0.000000e+00   1555s
  232999    3.1187656e+01   1.294303e+03   0.000000e+00   1568s
  235414    3.1201287e+01   7.451007e+02   0.000000e+00   1575s
  237829    3.1210397e+01   5.918596e+02   0.000000e+00   1579s
  240244    3.1216549e+01   1.358406e+03   0.000000e+00   1587s
  242659    3.1225659e+01   1.395510e+03   0.000000e+00   1593s
  245074    3.1225857e+01   1.879403e+03   0.000000e+00   1605s
  247489    3.1228215e+01   8.402053e+02   0.000000e+00   1614s
  249904    3.1245341e+01   6.458303e+02   0.000000e+00   1630s
  252319    3.1256385e+01   1.609264e+03   0.000000e+00   1640s
  254734    3.1256530e+01   8.162287e+02   0.000000e+00   1649s
  257149    3.1256684e+01   2.089140e+03   0.000000e+00   1661s
  259564    3.1260195e+01   1.236547e+03   0.000000e+00   1672s
  261979    3.1334910e+01   4.009117e+03   0.000000e+00   1691s
  264394    3.1337831e+01   3.013428e+03   0.000000e+00   1709s
  266809    3.1490718e+01   1.863354e+03   0.000000e+00   1727s
  269224    3.1492360e+01   9.557639e+02   0.000000e+00   1736s
  271639    3.1492751e+01   1.684283e+03   0.000000e+00   1754s
  274054    3.1499643e+01   6.998596e+02   0.000000e+00   1762s
  276469    3.1500584e+01   1.096154e+03   0.000000e+00   1772s
  278884    3.1508950e+01   1.156174e+03   0.000000e+00   1780s
  281299    3.1509170e+01   1.270291e+03   0.000000e+00   1796s
  283714    3.1509394e+01   1.317184e+03   0.000000e+00   1808s
  286129    3.1509563e+01   1.106576e+03   0.000000e+00   1819s
  288544    3.1532932e+01   2.158693e+02   0.000000e+00   1827s
  290959    3.1541328e+01   7.622951e+02   0.000000e+00   1835s
  293374    3.1543809e+01   1.923541e+03   0.000000e+00   1847s
  295789    3.1615859e+01   2.199174e+03   0.000000e+00   1865s
  298204    3.1688332e+01   1.947221e+03   0.000000e+00   1885s
  300619    3.1689590e+01   2.780299e+03   0.000000e+00   1903s
  303034    3.1690371e+01   1.560494e+03   0.000000e+00   1923s
  305449    3.1761668e+01   1.486754e+03   0.000000e+00   1941s
  307864    3.1762112e+01   1.348836e+03   0.000000e+00   1959s
  310279    3.1762946e+01   1.194273e+03   0.000000e+00   1977s
  312694    3.1904111e+01   2.095815e+03   0.000000e+00   1991s
  315109    3.1904776e+01   1.869413e+03   0.000000e+00   2009s
  317524    3.1973481e+01   2.064696e+03   0.000000e+00   2027s
  319939    3.1973775e+01   1.804141e+03   0.000000e+00   2040s
  322354    3.1974075e+01   1.304425e+03   0.000000e+00   2058s
  324769    3.1982456e+01   1.534402e+03   0.000000e+00   2067s
  327184    3.1982607e+01   9.193021e+02   0.000000e+00   2076s
  329599    3.1982803e+01   1.150745e+03   0.000000e+00   2087s
  332014    3.1984910e+01   1.062903e+03   0.000000e+00   2105s
  334429    3.1986542e+01   4.071690e+02   0.000000e+00   2113s
  336844    3.1994942e+01   1.783994e+03   0.000000e+00   2127s
  339259    3.1995263e+01   1.616095e+03   0.000000e+00   2145s
  341674    3.2062102e+01   2.246144e+03   0.000000e+00   2162s
  344089    3.2062489e+01   1.774618e+03   0.000000e+00   2180s
  346504    3.2062746e+01   1.548299e+03   0.000000e+00   2196s
  348919    3.2063377e+01   1.737093e+03   0.000000e+00   2208s
  351334    3.2129958e+01   1.921133e+03   0.000000e+00   2228s
  353749    3.2130461e+01   1.130705e+03   0.000000e+00   2246s
  356164    3.2130683e+01   1.598762e+03   0.000000e+00   2255s
  358579    3.2140166e+01   7.657600e+02   0.000000e+00   2263s
  360994    3.2147423e+01   4.895978e+02   0.000000e+00   2268s
  363409    3.2155403e+01   2.973615e+02   0.000000e+00   2276s
  365824    3.2166785e+01   1.771877e+02   0.000000e+00   2284s
  368239    3.2178545e+01   2.492817e+02   0.000000e+00   2294s
  370654    3.2234589e+01   2.035881e+02   0.000000e+00   2297s
  373069    3.2247144e+01   3.556545e+02   0.000000e+00   2302s
  375484    3.2251136e+01   2.016434e+03   0.000000e+00   2313s
  377899    3.2263830e+01   1.010847e+03   0.000000e+00   2325s
  380314    3.2323766e+01   1.404437e+03   0.000000e+00   2343s
  382729    3.2324913e+01   1.577317e+03   0.000000e+00   2361s
  385144    3.2444326e+01   1.039926e+03   0.000000e+00   2380s
  387559    3.2452094e+01   1.810463e+03   0.000000e+00   2391s
  389974    3.2452794e+01   2.090116e+03   0.000000e+00   2405s
  392389    3.2460165e+01   1.453579e+03   0.000000e+00   2416s
  394804    3.2465632e+01   5.594631e+02   0.000000e+00   2427s
  397219    3.2471241e+01   7.895783e+02   0.000000e+00   2440s
  399634    3.2526733e+01   2.058422e+03   0.000000e+00   2454s
  402049    3.2533379e+01   1.385703e+03   0.000000e+00   2471s
  404464    3.2589636e+01   1.754347e+03   0.000000e+00   2489s
  406879    3.2594249e+01   1.173180e+03   0.000000e+00   2501s
  409294    3.2647075e+01   1.065043e+03   0.000000e+00   2517s
  411709    3.2651223e+01   7.353908e+02   0.000000e+00   2532s
  414124    3.2653498e+01   7.371486e+02   0.000000e+00   2548s
  416539    3.2654428e+01   4.330861e+02   0.000000e+00   2557s
  418954    3.2660183e+01   6.491428e+02   0.000000e+00   2565s
  421369    3.2661148e+01   5.094045e+02   0.000000e+00   2575s
  423784    3.2669625e+01   5.421017e+02   0.000000e+00   2586s
  426199    3.2673614e+01   4.414982e+02   0.000000e+00   2595s
  428614    3.2679108e+01   6.038596e+02   0.000000e+00   2605s
  431029    3.2732859e+01   1.191270e+03   0.000000e+00   2619s
  433444    3.2736201e+01   7.733674e+02   0.000000e+00   2631s
  435859    3.2741632e+01   1.271026e+03   0.000000e+00   2639s
  438274    3.2742544e+01   2.708693e+02   0.000000e+00   2650s
  440689    3.2746855e+01   3.290881e+02   0.000000e+00   2660s
  443104    3.2763553e+01   2.929865e+02   0.000000e+00   2664s
  445519    3.2778396e+01   4.852795e+02   0.000000e+00   2672s
  447934    3.2795863e+01   1.404440e+03   0.000000e+00   2680s
  450349    3.2845598e+01   1.675225e+03   0.000000e+00   2691s
  452764    3.2849182e+01   8.174221e+02   0.000000e+00   2703s
  455179    3.2897016e+01   1.237250e+03   0.000000e+00   2719s
  457594    3.2900756e+01   6.949865e+02   0.000000e+00   2729s
  460009    3.2905558e+01   3.708615e+02   0.000000e+00   2738s
  462424    3.2912313e+01   4.731232e+02   0.000000e+00   2747s
  464839    3.2961008e+01   2.179467e+03   0.000000e+00   2757s
  467254    3.2973072e+01   8.069553e+02   0.000000e+00   2768s
  469669    3.2986916e+01   2.167580e+02   0.000000e+00   2777s
  472084    3.3008738e+01   6.007639e+02   0.000000e+00   2784s
  474499    3.3050901e+01   1.387766e+03   0.000000e+00   2794s
  476914    3.3090848e+01   7.443928e+02   0.000000e+00   2805s
  479329    3.3097739e+01   3.385881e+02   0.000000e+00   2815s
  481744    3.3107757e+01   2.726525e+02   0.000000e+00   2822s
  484159    3.3118147e+01   3.068127e+02   0.000000e+00   2831s
  486574    3.3131346e+01   2.512346e+02   0.000000e+00   2837s
  488989    3.3173910e+01   5.126213e+02   0.000000e+00   2848s
  491404    3.3205782e+01   2.805490e+02   0.000000e+00   2853s
  493819    3.3216752e+01   3.389475e+02   0.000000e+00   2863s
  496234    3.3255112e+01   2.383264e+02   0.000000e+00   2872s
  498649    3.3266611e+01   1.885471e+02   0.000000e+00   2879s
  501064    3.3324984e+01   1.824826e+02   0.000000e+00   2882s
  503479    3.3373263e+01   1.708816e+02   0.000000e+00   2885s
  508309    3.3483690e+01   9.558027e+01   0.000000e+00   2891s
  512231    3.3615038e+01   0.000000e+00   0.000000e+00   2892s

Root relaxation: objective 3.361504e+01, 512231 iterations, 2886.69 seconds
Total elapsed time = 2895.54s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   33.61504    0  412          -   33.61504      -     - 2899s
     0     0   35.48324    0  443          -   35.48324      -     - 3027s
     0     0          -    0               -   35.48324      -     - 3600s

Cutting planes:
  Flow cover: 81
  Flow path: 44

Explored 0 nodes (669011 simplex iterations) in 3600.00 seconds
Thread count was 1 (of 4 available processors)

Time limit reached
Best objective -, best bound 3.548323738857e+01, gap -
Tempo: 3596.31 segundos

Error code = 10004
Var::get
