159.00,159.00,159.00,159.0
145.67,145.67,145.67,145.7
113.00,113.00,113.00,113.0
207.00,207.00,207.00,207.0
166.00,166.00,166.00,166.0
162.00,162.00,162.00,162.0
283.00,283.00,283.00,283.0
276.33,276.33,276.33,276.3
96.00,96.00,96.00,96.0
433.00,396.00,396.00,396.0
337.33,337.33,337.33,337.3
165.00,165.00,165.00,165.0
433.00,480.00,481.00,433.0
444.33,443.00,443.00,443.0
217.00,217.00,217.00,217.0
681.00,732.00,735.00,681.0
525.00,530.00,520.00,520.0
256.67,256.67,256.67,256.7
749.00,757.00,928.67,749.0
572.00,563.00,567.00,563.0
266.00,266.00,266.00,266.0
758.00,740.00,779.00,740.0
740.33,740.33,764.00,740.3
287.00,285.00,283.00,283.0
770.00,737.00,855.00,737.0
740.33,749.67,737.33,737.3
328.00,342.00,334.00,328.0
1188.33,1149.67,1153.33,1149.7
871.00,851.00,784.00,784.0
410.33,410.00,412.33,410.0
1112.33,1193.00,1108.00,1108.0
829.00,882.00,804.00,804.0
425.00,425.67,424.33,424.3
3569.00,3211.00,2761.00,2761.0
2458.33,2124.00,2517.00,2124.0
1021.00,918.00,865.00,865.0
4242.00,6723.00,7257.00,4242.0
6036.00,8856.00,4668.00,4668.0
9718.66,9741.66,1367.67,1367.7
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,
,,,
,,,
,,,
