Executando Fernandes MODIFICADO
Rodando pra 1h
Optimize a model with 160030 rows, 239430 columns and 2788191 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+07]
  Objective range [5e-01, 5e-01]
  Bounds range    [1e+00, 1e+07]
  RHS range       [1e+00, 4e+02]
Found heuristic solution: objective 20086
Presolve removed 19 rows and 23 columns
Presolve time: 4.83s
Presolved: 160011 rows, 239407 columns, 1593817 nonzeros
Variable types: 159600 continuous, 79807 integer (79805 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.195779e+03   0.000000e+00      6s
    1584    1.6937157e-04   3.611938e+03   0.000000e+00     11s
    2997    2.7731734e+00   4.439754e+03   0.000000e+00     20s
    4805    2.8689451e+00   1.819496e+03   0.000000e+00     27s
    5813    3.6838028e+00   3.883935e+03   0.000000e+00     32s
    6754    3.7246814e+00   1.571914e+03   0.000000e+00     37s
    7961    3.7247181e+00   8.749569e+02   0.000000e+00     41s
   10460    3.7248179e+00   1.481223e+03   0.000000e+00     52s
   11808    3.7248515e+00   7.446034e+02   0.000000e+00     56s
   16311    3.7249351e+00   4.682870e+02   0.000000e+00     61s
   17620    3.7250902e+00   1.863281e+03   0.000000e+00     71s
   18965    3.7253137e+00   8.378477e+02   0.000000e+00     82s
   20390    3.7253899e+00   1.230697e+03   0.000000e+00     88s
   21758    3.7255611e+00   1.421760e+03   0.000000e+00     99s
   23171    3.7257715e+00   1.179414e+03   0.000000e+00    112s
   24891    3.7258291e+00   7.021348e+02   0.000000e+00    120s
   26953    3.7258401e+00   4.508574e+02   0.000000e+00    123s
   28895    3.7259327e+00   7.482676e+02   0.000000e+00    132s
   31077    3.7260085e+00   8.144237e+02   0.000000e+00    141s
   33212    3.7261232e+00   6.603418e+02   0.000000e+00    152s
   35626    3.7261971e+00   4.876074e+02   0.000000e+00    161s
   38040    3.7262833e+00   5.034563e+02   0.000000e+00    171s
   40454    3.7263356e+00   7.790774e+02   0.000000e+00    177s
   42868    3.7264652e+00   9.247012e+02   0.000000e+00    192s
   45282    3.7265077e+00   6.167774e+02   0.000000e+00    199s
   47696    3.7265696e+00   7.822852e+02   0.000000e+00    206s
   50110    3.7266866e+00   8.737695e+02   0.000000e+00    221s
   52524    3.7271466e+00   3.197066e+03   0.000000e+00    252s
   54938    3.7276003e+00   3.715956e+03   0.000000e+00    284s
   57352    3.7279278e+00   3.441375e+03   0.000000e+00    317s
   59526    3.7283760e+00   3.413909e+03   0.000000e+00    345s
   61665    3.7287578e+00   3.433539e+03   0.000000e+00    375s
   63686    3.7307416e+00   3.078291e+03   0.000000e+00    400s
   65742    3.8980208e+00   3.433732e+03   0.000000e+00    424s
   67710    4.0574787e+00   4.416157e+03   0.000000e+00    448s
   69992    4.5837751e+00   2.306847e+03   0.000000e+00    463s
   72406    4.7436435e+00   5.086633e+03   0.000000e+00    495s
   74820    5.1730285e+00   4.811636e+03   0.000000e+00    530s
   77234    5.5866003e+00   3.757353e+03   0.000000e+00    550s
   79648    5.6698124e+00   2.120750e+03   0.000000e+00    562s
   82062    5.7957492e+00   5.624953e+03   0.000000e+00    594s
   84476    5.8147327e+00   2.876199e+03   0.000000e+00    632s
