Executando Fernandes MODIFICADO
Rodando pra 1h
Optimize a model with 90030 rows, 134580 columns and 1567241 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+07]
  Objective range [3e-01, 3e-01]
  Bounds range    [1e+00, 1e+07]
  RHS range       [1e+00, 3e+02]
Found heuristic solution: objective 17180
Presolve removed 13 rows and 17 columns
Presolve time: 2.33s
Presolved: 90017 rows, 134563 columns, 1119605 nonzeros
Variable types: 89700 continuous, 44863 integer (44860 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    2357    1.0919701e+01   7.025763e+04   0.000000e+00      6s
    5576    1.2667569e+01   6.047202e+03   0.000000e+00     11s
    7492    1.2892009e+01   2.054620e+03   0.000000e+00     15s
    9960    1.3101721e+01   4.090220e+03   0.000000e+00     22s
   10864    1.3101947e+01   2.414657e+03   0.000000e+00     25s
   12985    1.3401264e+01   1.651707e+03   0.000000e+00     32s
   14307    1.3401598e+01   2.362125e+03   0.000000e+00     37s
   15725    1.3401947e+01   1.260031e+03   0.000000e+00     43s
   17230    1.3629168e+01   3.117522e+03   0.000000e+00     49s
   18891    1.3662299e+01   2.016371e+03   0.000000e+00     56s
   20552    1.3662621e+01   2.535853e+03   0.000000e+00     63s
   22213    1.3663465e+01   2.078489e+03   0.000000e+00     67s
   23681    1.3663551e+01   3.009675e+03   0.000000e+00     70s
   25342    1.3695054e+01   2.190611e+03   0.000000e+00     78s
   26877    1.3698002e+01   1.979643e+03   0.000000e+00     80s
   28538    1.3698182e+01   3.836928e+03   0.000000e+00     87s
   30059    1.3698397e+01   1.652539e+03   0.000000e+00     94s
   31629    1.3698457e+01   2.815493e+03   0.000000e+00     97s
   33290    1.3698565e+01   3.067307e+03   0.000000e+00    104s
   34885    1.3698693e+01   2.429414e+03   0.000000e+00    108s
   36546    1.3698902e+01   2.397436e+03   0.000000e+00    117s
   38207    1.3699054e+01   4.693028e+03   0.000000e+00    122s
   39868    1.3699357e+01   4.634042e+03   0.000000e+00    131s
   41529    1.3699361e+01   6.647977e+03   0.000000e+00    140s
   43190    1.3699508e+01   4.413042e+03   0.000000e+00    149s
   44851    1.3700083e+01   3.794860e+03   0.000000e+00    159s
   46512    1.3824342e+01   6.657915e+03   0.000000e+00    162s
   48173    1.3917277e+01   6.576347e+03   0.000000e+00    171s
   49834    1.3919929e+01   3.578545e+03   0.000000e+00    183s
   51495    1.3922146e+01   3.261803e+03   0.000000e+00    195s
