  4361  4312   37.71717   69  102  865.00000   12.17172  98.6%   126  679s
  4363  4313   41.22222   70  102  865.00000   12.17172  98.6%   129  690s
  4365  4314   44.00000   71  101  865.00000   12.17172  98.6%   132  701s
  4367  4316   37.59596   72  102  865.00000   12.17172  98.6%   135  707s
  4369  4317   39.64646   73  102  865.00000   12.17172  98.6%   137  714s
  4371  4318   44.00000   74  101  865.00000   12.17172  98.6%   140  722s
  4373  4320   46.00000   75  101  865.00000   12.17172  98.6%   144  734s
  4375  4321   41.00000   76  101  865.00000   12.17172  98.6%   146  742s
  4377  4322   41.58586   77  102  865.00000   12.17172  98.6%   150  753s
  4379  4324   41.00000   78  100  865.00000   12.17172  98.6%   152  757s
  4381  4325   34.82828   79  101  865.00000   12.17172  98.6%   153  760s
  4383  4326   44.30303   80  102  865.00000   12.17172  98.6%   157  772s
  4385  4328   40.00000   81  101  865.00000   12.17172  98.6%   160  780s
  4387  4329   38.86869   82  101  865.00000   12.17172  98.6%   162  786s
  4389  4330   37.75758   83  102  865.00000   12.17172  98.6%   164  792s
  4391  4332   48.38384   84  102  865.00000   12.17172  98.6%   168  806s
  4393  4333   41.52525   85  102  865.00000   12.17172  98.6%   170  811s
  4397  4336   46.95960   87  101  865.00000   12.17172  98.6%   176  826s
  4401  4338   41.00000   89  101  865.00000   12.17172  98.6%   179  832s
  4403  4340   45.00000   90  101  865.00000   12.17172  98.6%   182  839s
  4405  4341   41.00000   91  101  865.00000   12.17172  98.6%   183  844s
  4407  4342   46.00000   92  101  865.00000   12.17172  98.6%   187  855s
  4409  4344   39.89899   93  101  865.00000   12.17172  98.6%   189  860s
  4411  4345   44.00000   94  100  865.00000   12.17172  98.6%   192  866s
  4415  4348   45.74747   96  101  865.00000   12.17172  98.6%   196  876s
  4417  4349   46.00000   97  101  865.00000   12.17172  98.6%   199  883s
  4419  4350   40.26263   98  101  865.00000   12.17172  98.6%   200  888s
  4421  4352   40.00000   99  100  865.00000   12.17172  98.6%   202  893s
  4423  4353   50.00000  100  101  865.00000   12.17172  98.6%   205  904s
  4425  4354   45.00000  101  101  865.00000   12.17172  98.6%   208  909s
  4426  4355   33.81818  102  103  865.00000   12.17172  98.6%   208  910s
  4429  4357   45.00000  103  101  865.00000   12.17172  98.6%   211  916s
  4431  4358   51.00000  104  101  865.00000   12.17172  98.6%   214  925s
  4435  4361   45.00000  106  101  865.00000   12.17172  98.6%   218  931s
  4437  4362   48.00000  107  101  865.00000   12.17172  98.6%   221  938s
  4439  4364   50.79798  108  101  865.00000   12.17172  98.6%   222  942s
  4441  4365   47.00000  109  101  865.00000   12.17172  98.6%   225  946s
  4443  4366   47.07071  110  102  865.00000   12.17172  98.6%   227  953s
  4445  4368   50.00000  111  101  865.00000   12.17172  98.6%   230  963s
  4447  4369   46.00000  112  101  865.00000   12.17172  98.6%   232  971s
  4449  4370   46.90909  113  101  865.00000   12.17172  98.6%   234  977s
  4451  4372   48.82828  114  101  865.00000   12.17172  98.6%   238  986s
  4453  4373   47.57576  115  101  865.00000   12.17172  98.6%   240  992s
  4455  4374   49.00000  116  101  865.00000   12.17172  98.6%   242  996s
