Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    53    55  452.54303   40  285 3563.30000  448.93137  87.4%  4622 1712s
H   54    54                    3534.6000000  448.93137  87.3%  4536 1715s
    55    57  452.20815   41  272 3534.60000  448.93137  87.3%  4572 1722s
    56    58  452.32766   42  271 3534.60000  448.93137  87.3%  4558 1733s
    57    59  452.44172   43  266 3534.60000  448.93137  87.3%  4549 1739s
    58    60  452.48754   44  269 3534.60000  448.93137  87.3%  4515 1746s
    59    61  452.61407   45  272 3534.60000  448.93137  87.3%  4521 1753s
    61    63  452.68610   47  277 3534.60000  448.93137  87.3%  4416 1758s
    63    65  452.74307   49  274 3534.60000  448.93137  87.3%  4301 1760s
    64    66  455.61862   49  270 3534.60000  448.93137  87.3%  4430 1793s
    65    67  452.80848   50  275 3534.60000  448.93137  87.3%  4393 1795s
    68    70  452.95501   53  271 3534.60000  448.93137  87.3%  4299 1804s
    70    72  459.05267   54  276 3534.60000  448.93137  87.3%  4461 1858s
    71    73  453.00405   55  269 3534.60000  448.93137  87.3%  4412 1861s
    72    74  453.25566   56  273 3534.60000  448.93137  87.3%  4436 1867s
    73    75  454.53350   56  273 3534.60000  448.93137  87.3%  4651 1915s
    76    78  453.33759   59  272 3534.60000  448.93137  87.3%  4494 1920s
    79    81  454.50699   60  285 3534.60000  448.93137  87.3%  4587 1965s
H   81    81                    3527.9000000  448.93137  87.3%  4485 1991s
    82    84  453.51107   62  269 3527.90000  448.93137  87.3%  4615 1997s
    83    85  453.61013   63  266 3527.90000  448.93137  87.3%  4616 2001s
    84    86  453.95926   63  269 3527.90000  448.93137  87.3%  4666 2021s
    87    89  453.74759   66  263 3527.90000  448.93137  87.3%  4548 2026s
    89    91  457.82237   67  272 3527.90000  448.93137  87.3%  4708 2083s
    91    93  453.85586   69  261 3527.90000  448.93137  87.3%  4624 2086s
    94    96  453.99229   72  259 3527.90000  448.93137  87.3%  4530 2090s
    95    97  454.23391   73  271 3527.90000  448.93137  87.3%  4549 2101s
    97    99  454.32235   75  266 3527.90000  448.93137  87.3%  4493 2106s
    99   101  454.43861   77  271 3527.90000  448.93137  87.3%  4435 2112s
   100   102  455.33506   77  274 3527.90000  448.93137  87.3%  4472 2137s
   103   105  455.51715   80  273 3527.90000  448.93137  87.3%  4391 2146s
   105   107  455.59793   82  272 3527.90000  448.93137  87.3%  4328 2150s
   108   110  455.72089   85  264 3527.90000  448.93137  87.3%  4247 2156s
   111   113  455.82242   88  262 3527.90000  448.93137  87.3%  4162 2160s
   116   118  455.96673   93  261 3527.90000  448.93137  87.3%  4017 2165s
   119   121  456.13559   96  258 3527.90000  448.93137  87.3%  3952 2170s
   121   123  456.20117   98  259 3527.90000  448.93137  87.3%  3911 2176s
   123   125  456.31653  100  258 3527.90000  448.93137  87.3%  3886 2182s
   127   129  456.42156  104  256 3527.90000  448.93137  87.3%  3788 2185s
   131   133  456.55875  108  254 3527.90000  448.93137  87.3%  3704 2190s
   136   138  456.93339  113  265 3527.90000  448.93137  87.3%  3622 2200s
   137   139  456.83736  113  253 3527.90000  448.93137  87.3%  3630 2206s
   140   142  456.92575  116  251 3527.90000  448.93137  87.3%  3571 2210s
   146   148  457.06141  122  249 3527.90000  448.93137  87.3%  3443 2215s
   154   156  457.24580  130  246 3527.90000  448.93137  87.3%  3290 2221s
   160   162  457.37309  136  243 3527.90000  448.93137  87.3%  3184 2226s
